"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"81010",19597,2013-11-29,"POMBOO",8.9,"(6,9]",37,"SOCIAL",18,1,0
"81027",19598,2013-11-29,"MAZIWA",6.5,"(6,9]",7,NA,8,0,0
"81035",19599,2013-11-29,"POMBOO",5,"(3,6]",7,"SOCIAL",7,1,0
"81042",19600,2013-11-29,"MAZIWA",9.2,"(9,12]",5,"TRAVEL",4,0,0
"81046",19601,2013-11-29,"MAZIWA",3.7,"(3,6]",14,NA,5,0,0
"81051",19602,2013-11-29,"MAZIWA",8.7,"(6,9]",2,"TRAVEL",4,0,0
"81055",19603,2013-11-29,"MAZIWA",10.1,"(9,12]",5,"FORAGE",1,0,0
"81056",19604,2013-11-29,"MAZIWA",9.6,"(9,12]",14,"FORAGE",1,0,1
"81063",19605,2013-11-29,"POMBOO",9.2,"(9,12]",5,"FORAGE",1,1,0
"81064",19606,2013-11-29,"POMBOO",8.4,"(6,9]",6,"FORAGE",1,1,0
"81065",19607,2013-11-29,"MAZIWA",9.2,"(9,12]",10,"FORAGE",2,0,0
"81067",19608,2013-11-29,"MAZIWA",8.8,"(6,9]",10,"REST",5,0,0
"81072",19609,2013-11-30,"POMBOO",1,"(0,3]",5,"FORAGE",3,1,1
"81075",19610,2013-11-30,"POMBOO",0.9,"(0,3]",5,"TRAVEL",5,1,0
"81080",19611,2013-11-30,"POMBOO",1.8,"(0,3]",24,"REST",7,1,0
"81087",19612,2013-11-30,"POMBOO",4.6,"(3,6]",31,"FORAGE",1,1,1
"81090",19613,2013-11-30,"POMBOO",1,"(0,3]",11,"FORAGE",6,1,0
"81096",19614,2013-11-30,"POMBOO",8.3,"(6,9]",5,"REST",6,1,0
"81102",19615,2013-11-30,"POMBOO",5.8,"(3,6]",7,"REST",6,1,0
"81108",19616,2013-12-01,"POMBOO",3.7,"(3,6]",11,"REST",6,1,0
"81114",19617,2013-12-01,"POMBOO",7.2,"(6,9]",7,NA,9,1,0
"81123",19618,2013-12-01,"POMBOO",5.1,"(3,6]",18,NA,5,1,0
"81129",19619,2014-06-08,"POMBOO",5.9,"(3,6]",11,"FORAGE",2,0,0
"81131",19620,2014-06-08,"POMBOO",7.5,"(6,9]",26,NA,10,0,0
"81141",19621,2014-06-10,"POMBOO",4.7,"(3,6]",8,NA,2,0,1
"81143",19622,2014-06-10,"POMBOO",1.5,"(0,3]",7,"REST",4,0,0
"81147",19623,2014-06-10,"POMBOO",2.4,"(0,3]",8,NA,4,0,0
"81151",19624,2014-06-10,"POMBOO",1.3,"(0,3]",11,"FORAGE",7,0,0
"81158",19625,2014-06-10,"POMBOO",1.2,"(0,3]",12,"SOCIAL",3,0,0
"81163",19626,2014-06-10,"POMBOO",8.9,"(6,9]",15,NA,1,0,0
"81164",19627,2014-06-10,"POMBOO",8.8,"(6,9]",8,"FORAGE",1,0,0
"81165",19628,2014-06-10,"POMBOO",8.2,"(6,9]",9,"FORAGE",1,0,1
"81166",19629,2014-06-18,"POMBOO",5.6,"(3,6]",6,"TRAVEL",2,0,0
"81168",19630,2014-06-18,"POMBOO",6.1,"(6,9]",5,"TRAVEL",2,0,0
"81170",19631,2014-06-18,"POMBOO",1.1,"(0,3]",7,"FORAGE",1,0,0
"81171",19632,2014-06-18,"POMBOO",5.8,"(3,6]",5,NA,1,0,0
"81172",19633,2014-06-18,"POMBOO",9.4,"(9,12]",11,NA,3,0,0
"81175",19634,2014-06-18,"POMBOO",3.8,"(3,6]",10,"SOCIAL",12,0,0
"81187",19635,2014-06-18,"POMBOO",4.2,"(3,6]",20,"OTHER",3,0,1
"81190",19636,2014-06-18,"POMBOO",9.4,"(9,12]",5,"TRAVEL",2,0,0
"81192",19637,2014-06-18,"POMBOO",7,"(6,9]",10,"FORAGE",1,0,0
"81193",19638,2014-06-18,"POMBOO",2.7,"(0,3]",8,"REST",2,0,1
"81195",19639,2014-06-18,"POMBOO",8.5,"(6,9]",22,"FORAGE",1,0,0
"81196",19640,2014-06-18,"POMBOO",8.7,"(6,9]",16,"FORAGE",1,0,0
"81197",19641,2014-06-18,"POMBOO",4,"(3,6]",44,NA,NA,0,0
"81206",19642,2014-06-18,"POMBOO",7.2,"(6,9]",15,NA,2,0,0
"81209",19643,2014-06-18,"POMBOO",5.5,"(3,6]",5,"TRAVEL",1,0,0
"81210",19644,2014-06-18,"POMBOO",3.3,"(3,6]",6,NA,1,0,0
"81211",19645,2014-06-18,"POMBOO",7.4,"(6,9]",5,NA,2,0,0
"81213",19646,2014-06-18,"POMBOO",7,"(6,9]",5,NA,2,0,0
"81215",19647,2014-06-18,"POMBOO",1.9,"(0,3]",7,"TRAVEL",2,0,0
"81217",19648,2014-06-18,"POMBOO",8.2,"(6,9]",8,"TRAVEL",1,0,0
"81218",19649,2014-06-18,"POMBOO",3.1,"(3,6]",8,"FORAGE",4,0,1
"81222",19650,2014-06-18,"POMBOO",5,"(3,6]",6,"FORAGE",2,0,1
"81224",19651,2014-06-19,"POMBOO",4.5,"(3,6]",10,"SOCIAL",5,0,0
"81234",19652,2014-06-19,"POMBOO",1.7,"(0,3]",6,"TRAVEL",1,0,1
"81235",19653,2014-06-19,"POMBOO",2,"(0,3]",7,NA,2,0,0
"81237",19654,2014-06-20,"POMBOO",5.2,"(3,6]",9,"FORAGE",3,0,0
"81240",19655,2014-06-20,"POMBOO",1.7,"(0,3]",5,"FORAGE",1,0,0
"81241",19656,2014-06-20,"POMBOO",1.8,"(0,3]",26,"FORAGE",4,0,0
"81246",19657,2014-06-20,"POMBOO",5.6,"(3,6]",5,NA,1,0,0
"81247",19658,2014-06-20,"POMBOO",2.4,"(0,3]",9,"OTHER",2,0,1
"81249",19659,2014-06-20,"POMBOO",1.2,"(0,3]",34,"OTHER",1,0,1
"81255",19660,2014-06-20,"POMBOO",6.5,"(6,9]",14,NA,2,0,0
"81257",19661,2014-06-20,"POMBOO",7.5,"(6,9]",9,"REST",2,0,0
"81259",19662,2014-06-20,"POMBOO",7.8,"(6,9]",17,"REST",5,0,0
"81265",19663,2014-06-20,"POMBOO",7.4,"(6,9]",24,"REST",4,0,0
"81283",19664,2014-06-20,"POMBOO",8.8,"(6,9]",7,NA,3,0,0
"81286",19665,2014-06-20,"POMBOO",6.1,"(6,9]",15,"FORAGE",1,0,0
"81287",19666,2014-06-21,"POMBOO",3.5,"(3,6]",15,NA,3,0,0
"81292",19667,2014-06-21,"POMBOO",4.5,"(3,6]",9,NA,2,0,0
"81296",19668,2014-06-21,"POMBOO",4.4,"(3,6]",21,"SOCIAL",4,0,0
"81300",19669,2014-06-21,"POMBOO",3.6,"(3,6]",19,NA,20,0,0
"81320",19670,2014-06-21,"POMBOO",8.6,"(6,9]",12,"TRAVEL",4,0,1
"81328",19671,2014-06-21,"POMBOO",5.8,"(3,6]",7,"TRAVEL",5,0,0
"81333",19672,2014-06-25,"POMBOO",3.1,"(3,6]",14,NA,3,0,1
"81336",19673,2014-06-25,"POMBOO",7.4,"(6,9]",28,"OTHER",6,0,1
"81352",19674,2014-06-25,"POMBOO",7.5,"(6,9]",5,"TRAVEL",5,0,1
"81357",19675,2014-06-25,"POMBOO",12.1,"(12,15]",8,NA,2,0,0
"81359",19676,2014-06-25,"POMBOO",11.7,"(9,12]",22,"OTHER",8,0,1
"81368",19677,2014-06-26,"POMBOO",1.4,"(0,3]",6,"TRAVEL",1,0,0
"81369",19678,2014-06-26,"POMBOO",1.4,"(0,3]",5,"TRAVEL",1,0,0
"81370",19679,2014-06-26,"POMBOO",6.7,"(6,9]",13,"FORAGE",2,0,0
"81380",19680,2014-06-26,"POMBOO",10.8,"(9,12]",6,"FORAGE",1,0,1
"81381",19681,2014-06-26,"POMBOO",9.1,"(9,12]",5,"FORAGE",1,0,0
"81382",19682,2014-06-26,"POMBOO",7.1,"(6,9]",14,NA,15,0,0
"81398",19683,2014-06-26,"POMBOO",3.3,"(3,6]",11,NA,13,0,1
"81411",19684,2014-06-29,"POMBOO",5.7,"(3,6]",1,"SOCIAL",2,0,0
"81413",19685,2014-06-29,"POMBOO",6.8,"(6,9]",6,NA,4,0,0
"81417",19686,2014-06-29,"POMBOO",5.2,"(3,6]",8,NA,2,0,0
"81419",19687,2014-06-29,"POMBOO",6.6,"(6,9]",5,NA,1,0,0
"81420",19688,2014-06-29,"POMBOO",2.6,"(0,3]",9,"TRAVEL",3,0,1
"81423",19689,2014-06-29,"POMBOO",12.9,"(12,15]",23,NA,4,0,1
"81427",19690,2014-06-29,"POMBOO",5.5,"(3,6]",11,"REST",11,0,0
"81438",19691,2014-06-29,"POMBOO",10.6,"(9,12]",25,"SOCIAL",9,0,1
"81447",19692,2014-06-29,"POMBOO",10.8,"(9,12]",18,"SOCIAL",10,0,0
"81457",19693,2014-06-29,"POMBOO",3.3,"(3,6]",5,"REST",2,0,0
"81459",19694,2014-06-29,"POMBOO",1.7,"(0,3]",10,"TRAVEL",2,0,0
"81461",19695,2014-06-29,"POMBOO",5.9,"(3,6]",6,NA,2,0,0
"81463",19696,2014-06-29,"POMBOO",4.8,"(3,6]",16,"FORAGE",1,0,0
"81464",19697,2014-06-29,"POMBOO",7.7,"(6,9]",5,"FORAGE",1,0,0
"81465",19698,2014-06-29,"POMBOO",4.4,"(3,6]",16,NA,8,0,0
"81473",19699,2014-06-29,"POMBOO",8.5,"(6,9]",13,"OTHER",10,0,1
"81483",19700,2014-06-30,"POMBOO",1.4,"(0,3]",5,"FORAGE",1,0,0
"81484",19701,2014-06-30,"POMBOO",1.3,"(0,3]",8,"FORAGE",2,0,0
"81486",19702,2014-06-30,"POMBOO",1.3,"(0,3]",8,"TRAVEL",1,0,0
"81488",19703,2014-06-30,"POMBOO",4.9,"(3,6]",7,"FORAGE",1,0,0
"81489",19704,2014-06-30,"POMBOO",5.7,"(3,6]",9,"TRAVEL",7,0,0
"81496",19705,2014-06-30,"POMBOO",10,"(9,12]",4,NA,1,0,0
"81497",19706,2014-06-30,"POMBOO",1.5,"(0,3]",5,"FORAGE",1,0,1
"81498",19707,2014-06-30,"POMBOO",1.8,"(0,3]",5,"TRAVEL",1,0,1
"81499",19708,2014-06-30,"POMBOO",8.4,"(6,9]",18,"SOCIAL",NA,0,1
"81511",19709,2014-06-30,"POMBOO",9.2,"(9,12]",18,NA,8,0,1
"81520",19710,2014-06-30,"POMBOO",9.1,"(9,12]",6,NA,5,0,0
"81525",19711,2014-06-30,"POMBOO",8.5,"(6,9]",11,"FORAGE",1,0,0
"81526",19712,2014-06-30,"POMBOO",8.2,"(6,9]",9,"FORAGE",1,0,0
"81528",19713,2014-06-30,"POMBOO",8.2,"(6,9]",10,"FORAGE",1,0,0
"81529",19714,2014-06-30,"POMBOO",8.8,"(6,9]",10,NA,2,0,1
"81531",19715,2014-07-01,"POMBOO",2.7,"(0,3]",6,"FORAGE",1,0,0
"81532",19716,2014-07-01,"POMBOO",7,"(6,9]",6,NA,5,0,0
"81537",19717,2014-07-01,"POMBOO",4.1,"(3,6]",81,"TRAVEL",2,0,1
"81540",19718,2014-07-01,"POMBOO",11.5,"(9,12]",6,"TRAVEL",1,0,0
"81541",19719,2014-07-01,"POMBOO",13,"(12,15]",6,"FORAGE",2,0,0
"81542",19720,2014-07-01,"POMBOO",14.4,"(12,15]",13,"TRAVEL",3,0,0
"81548",19721,2014-07-01,"POMBOO",14,"(12,15]",10,NA,2,0,0
"81550",19722,2014-07-01,"POMBOO",12.9,"(12,15]",7,"FORAGE",1,0,0
"81551",19723,2014-07-01,"POMBOO",10,"(9,12]",11,NA,2,0,0
"81553",19724,2014-07-01,"POMBOO",9.4,"(9,12]",5,"FORAGE",1,0,0
"81554",19725,2014-07-01,"POMBOO",1.4,"(0,3]",17,"TRAVEL",3,0,1
"81557",19726,2014-07-02,"POMBOO",4.7,"(3,6]",5,"FORAGE",1,0,0
"81558",19727,2014-07-02,"POMBOO",4.9,"(3,6]",5,"FORAGE",1,0,0
"81559",19728,2014-07-02,"POMBOO",4.9,"(3,6]",6,"SOCIAL",4,0,1
"81563",19729,2014-07-02,"POMBOO",3.7,"(3,6]",8,NA,2,0,1
"81567",19730,2014-07-02,"POMBOO",2.1,"(0,3]",5,NA,2,0,1
"81569",19731,2014-07-02,"POMBOO",4.3,"(3,6]",60,NA,NA,0,0
"81594",19732,2014-07-02,"POMBOO",8,"(6,9]",5,"FORAGE",2,0,0
"81596",19733,2014-07-02,"POMBOO",9.6,"(9,12]",6,"REST",2,0,1
"81598",19734,2014-07-02,"POMBOO",10.4,"(9,12]",5,NA,1,0,0
"81599",19735,2014-07-02,"POMBOO",9.2,"(9,12]",7,"REST",6,0,0
"81605",19736,2014-07-02,"POMBOO",4.7,"(3,6]",17,"TRAVEL",3,0,1
"81608",19737,2014-07-02,"POMBOO",7.9,"(6,9]",20,NA,2,0,1
"81614",19738,2014-07-02,"POMBOO",7.3,"(6,9]",23,"FORAGE",NA,0,0
"81634",19739,2014-07-02,"POMBOO",5.3,"(3,6]",5,NA,1,0,0
"81635",19740,2014-07-02,"POMBOO",4.7,"(3,6]",6,"TRAVEL",3,0,0
"81638",19741,2014-07-02,"POMBOO",10.8,"(9,12]",6,NA,2,0,0
"81640",19742,2014-07-02,"POMBOO",3,"(0,3]",6,NA,2,0,0
"81642",19743,2014-07-02,"POMBOO",1.2,"(0,3]",5,"TRAVEL",2,0,0
"81644",19744,2014-07-02,"POMBOO",1.2,"(0,3]",5,"REST",4,0,0
"81648",19745,2014-07-03,"POMBOO",4.6,"(3,6]",5,NA,2,0,0
"81650",19746,2014-07-03,"POMBOO",8.2,"(6,9]",29,NA,19,0,0
"81675",19747,2014-07-03,"POMBOO",9.7,"(9,12]",5,NA,1,0,0
"81676",19748,2014-07-03,"POMBOO",9.9,"(9,12]",5,NA,1,0,0
"81677",19749,2014-07-03,"POMBOO",9,"(6,9]",16,"TRAVEL",1,0,0
"81684",19750,2014-07-03,"POMBOO",6.5,"(6,9]",20,NA,7,0,1
"81691",19751,2014-07-03,"POMBOO",2.5,"(0,3]",7,"REST",10,0,0
"81701",19752,2014-07-03,"POMBOO",6.9,"(6,9]",7,NA,2,0,0
"81703",19753,2014-07-03,"POMBOO",1.7,"(0,3]",6,"REST",1,0,0
"81704",19754,2014-07-04,"POMBOO",5.1,"(3,6]",5,"TRAVEL",1,0,0
"81705",19755,2014-07-04,"POMBOO",5,"(3,6]",5,NA,4,0,0
"81709",19756,2014-07-04,"POMBOO",1.2,"(0,3]",8,NA,2,0,0
"81711",19757,2014-07-04,"POMBOO",9.8,"(9,12]",13,"TRAVEL",5,0,0
"81719",19758,2014-07-04,"POMBOO",11.2,"(9,12]",8,NA,3,0,0
"81722",19759,2014-07-04,"POMBOO",3.9,"(3,6]",9,"TRAVEL",2,0,0
"81724",19760,2014-07-04,"POMBOO",3,"(0,3]",20,"SOCIAL",25,0,0
"81749",19761,2014-07-04,"POMBOO",3.5,"(3,6]",19,NA,3,0,0
"81765",19762,2014-07-04,"POMBOO",10.8,"(9,12]",15,"TRAVEL",1,0,0
"81766",19763,2014-07-04,"POMBOO",6.6,"(6,9]",5,NA,2,0,0
"81768",19764,2014-07-04,"POMBOO",9.5,"(9,12]",12,"TRAVEL",1,0,0
"81769",19765,2014-07-04,"POMBOO",11.3,"(9,12]",8,"FORAGE",2,0,0
"81771",19766,2014-07-04,"POMBOO",10.9,"(9,12]",5,NA,1,0,0
"81772",19767,2014-07-04,"POMBOO",11.7,"(9,12]",11,"TRAVEL",1,0,1
"81774",19768,2014-07-04,"POMBOO",11.4,"(9,12]",6,"FORAGE",1,0,0
"81775",19769,2014-07-05,"POMBOO",11.1,"(9,12]",13,"FORAGE",1,0,0
"81776",19770,2014-07-05,"POMBOO",11.2,"(9,12]",27,"REST",3,0,0
"81780",19771,2014-07-05,"POMBOO",11.5,"(9,12]",22,"TRAVEL",8,0,1
"81788",19772,2014-07-05,"POMBOO",11.3,"(9,12]",24,NA,2,0,1
"81790",19773,2014-07-05,"POMBOO",10.5,"(9,12]",5,"TRAVEL",1,0,0
"81791",19774,2014-07-05,"POMBOO",10.4,"(9,12]",6,NA,1,0,0
"81792",19775,2014-07-05,"POMBOO",9.5,"(9,12]",5,NA,1,0,0
"81793",19776,2014-07-05,"POMBOO",10.6,"(9,12]",15,"FORAGE",1,0,0
"81797",19777,2014-07-05,"POMBOO",10,"(9,12]",12,NA,7,0,1
"81804",19778,2014-07-05,"POMBOO",7.2,"(6,9]",8,"SOCIAL",11,0,0
"81815",19779,2014-07-06,"POMBOO",6.2,"(6,9]",5,"FORAGE",2,0,0
"81817",19780,2014-07-06,"POMBOO",2.1,"(0,3]",5,NA,2,0,0
"81819",19781,2014-07-06,"POMBOO",2.3,"(0,3]",7,"TRAVEL",2,0,0
"81821",19782,2014-07-06,"POMBOO",9.9,"(9,12]",17,NA,7,0,0
"81828",19783,2014-07-06,"POMBOO",7.3,"(6,9]",9,"OTHER",4,0,1
"81832",19784,2014-07-06,"POMBOO",8.8,"(6,9]",7,"TRAVEL",4,0,0
"81836",19785,2014-07-06,"POMBOO",8.8,"(6,9]",5,"OTHER",1,0,0
"81837",19786,2014-07-06,"POMBOO",6.4,"(6,9]",5,NA,1,0,0
"81838",19787,2014-07-06,"POMBOO",6.3,"(6,9]",6,NA,2,0,0
"81840",19788,2014-07-06,"POMBOO",6.5,"(6,9]",5,NA,1,0,0
"81841",19789,2014-07-06,"POMBOO",7.2,"(6,9]",2,"FORAGE",2,0,0
"81843",19790,2014-07-06,"POMBOO",1.2,"(0,3]",11,"REST",1,0,1
"81847",19791,2014-07-06,"POMBOO",6,"(3,6]",6,NA,2,0,0
"81849",19792,2014-07-07,"POMBOO",5.9,"(3,6]",6,"TRAVEL",4,0,0
"81853",19793,2014-07-07,"POMBOO",5.2,"(3,6]",5,"TRAVEL",5,0,0
"81858",19794,2014-07-07,"POMBOO",4.8,"(3,6]",5,"FORAGE",2,0,0
"81860",19795,2014-07-07,"POMBOO",5.3,"(3,6]",5,NA,3,0,1
"81863",19796,2014-07-07,"POMBOO",6.8,"(6,9]",6,"TRAVEL",5,0,1
"81869",19797,2014-07-07,"POMBOO",6.3,"(6,9]",6,NA,9,0,0
"81878",19798,2014-07-07,"POMBOO",5.9,"(3,6]",6,"TRAVEL",8,0,0
"81888",19799,2014-07-07,"POMBOO",1.6,"(0,3]",5,"TRAVEL",1,0,0
"81889",19800,2014-07-07,"POMBOO",1.2,"(0,3]",5,NA,4,0,0
"81893",19801,2014-07-07,"POMBOO",7.6,"(6,9]",5,NA,2,0,0
"81895",19802,2014-07-07,"POMBOO",7,"(6,9]",5,"FORAGE",1,0,0
"81896",19803,2014-07-07,"POMBOO",6.5,"(6,9]",9,NA,2,0,0
"81898",19804,2014-07-07,"POMBOO",5.6,"(3,6]",14,NA,11,0,1
"81909",19805,2014-07-10,"POMBOO",4,"(3,6]",5,"FORAGE",5,0,0
"81914",19806,2014-07-10,"POMBOO",4.1,"(3,6]",43,NA,3,0,0
"81926",19807,2014-07-13,"POMBOO",2.1,"(0,3]",6,"TRAVEL",1,0,0
"81927",19808,2014-07-13,"POMBOO",2.3,"(0,3]",23,"TRAVEL",2,0,0
"81929",19809,2014-07-13,"POMBOO",1.9,"(0,3]",5,"FORAGE",1,0,0
"81930",19810,2014-07-13,"POMBOO",5.5,"(3,6]",6,"FORAGE",1,0,0
"81931",19811,2014-07-13,"POMBOO",2.1,"(0,3]",8,"FORAGE",1,0,1
"81932",19812,2014-07-13,"POMBOO",5.7,"(3,6]",11,"FORAGE",1,0,0
"81933",19813,2014-07-13,"POMBOO",6.4,"(6,9]",8,"FORAGE",1,0,0
"81934",19814,2014-07-13,"POMBOO",6.2,"(6,9]",9,"REST",3,0,0
"81937",19815,2014-07-13,"POMBOO",4.5,"(3,6]",15,"REST",2,0,0
"81939",19816,2014-07-13,"POMBOO",4.4,"(3,6]",11,"TRAVEL",2,0,0
"81941",19817,2014-07-13,"POMBOO",8.4,"(6,9]",5,NA,1,0,0
"81942",19818,2014-07-13,"POMBOO",7.1,"(6,9]",18,"FORAGE",11,0,0
"81953",19819,2014-07-13,"POMBOO",7.5,"(6,9]",6,"FORAGE",1,0,0
"81954",19820,2014-07-13,"POMBOO",7.7,"(6,9]",10,NA,2,0,1
"81956",19821,2014-07-13,"POMBOO",8.2,"(6,9]",7,NA,2,0,0
"81958",19822,2014-07-13,"POMBOO",8.4,"(6,9]",22,"FORAGE",1,0,0
"81962",19823,2014-07-13,"POMBOO",8.7,"(6,9]",10,"FORAGE",1,0,0
"81963",19824,2014-07-13,"POMBOO",10.2,"(9,12]",18,"FORAGE",1,0,0
"81965",19825,2014-07-13,"POMBOO",9.3,"(9,12]",7,"FORAGE",2,0,0
"81967",19826,2014-07-13,"POMBOO",7.4,"(6,9]",8,NA,3,0,0
"81971",19827,2014-07-13,"POMBOO",4.6,"(3,6]",11,"TRAVEL",10,0,0
"81981",19828,2014-07-14,"POMBOO",3.5,"(3,6]",5,NA,1,0,0
"81982",19829,2014-07-14,"POMBOO",3.1,"(3,6]",29,NA,NA,0,0
"82011",19830,2014-07-14,"POMBOO",2.2,"(0,3]",5,NA,5,0,0
"82016",19831,2014-07-14,"POMBOO",4.8,"(3,6]",7,"TRAVEL",1,0,0
"82017",19832,2014-07-14,"POMBOO",2.6,"(0,3]",6,"SOCIAL",7,0,0
"82024",19833,2014-07-15,"POMBOO",4.4,"(3,6]",12,"FORAGE",1,0,1
"82031",19834,2014-07-15,"POMBOO",3.3,"(3,6]",5,NA,7,0,0
"82038",19835,2014-07-15,"POMBOO",3.4,"(3,6]",22,NA,8,0,1
"82056",19836,2014-07-15,"POMBOO",4.8,"(3,6]",5,"REST",3,0,0
"82059",19837,2014-07-15,"POMBOO",3.7,"(3,6]",20,"SOCIAL",29,0,0
"82088",19838,2014-07-15,"POMBOO",3.7,"(3,6]",13,NA,2,0,0
"82090",19839,2014-07-15,"POMBOO",4.1,"(3,6]",12,NA,2,0,0
"82092",19840,2014-07-15,"POMBOO",2.6,"(0,3]",5,"TRAVEL",1,0,0
"82093",19841,2014-07-15,"POMBOO",7.5,"(6,9]",8,"FORAGE",1,0,0
"82094",19842,2014-07-15,"POMBOO",8.7,"(6,9]",35,"REST",6,0,0
"82100",19843,2014-07-15,"POMBOO",1.5,"(0,3]",6,"REST",2,0,0
"82102",19844,2014-07-15,"POMBOO",4.6,"(3,6]",6,NA,6,0,0
"82109",19845,2014-07-15,"POMBOO",5.9,"(3,6]",44,"FORAGE",6,0,0
"82124",19846,2014-07-18,"POMBOO",3.3,"(3,6]",5,"FORAGE",2,0,0
"82126",19847,2014-07-18,"POMBOO",3.7,"(3,6]",5,NA,1,0,0
"82127",19848,2014-07-18,"POMBOO",3.9,"(3,6]",5,"FORAGE",2,0,0
"82129",19849,2014-07-18,"POMBOO",3.7,"(3,6]",5,NA,1,0,0
"82130",19850,2014-07-18,"POMBOO",2.5,"(0,3]",7,"FORAGE",6,0,0
"82136",19851,2014-07-18,"POMBOO",9.6,"(9,12]",5,"FORAGE",1,0,0
"82138",19852,2014-07-18,"POMBOO",9.8,"(9,12]",6,NA,1,0,0
"82140",19853,2014-07-18,"POMBOO",10.2,"(9,12]",6,NA,2,0,1
"82142",19854,2014-07-18,"POMBOO",9.7,"(9,12]",5,"TRAVEL",4,0,1
"82146",19855,2014-07-19,"POMBOO",7.3,"(6,9]",12,NA,1,0,0
"82147",19856,2014-07-19,"POMBOO",8.4,"(6,9]",9,"FORAGE",2,0,0
"82149",19857,2014-07-19,"POMBOO",4.6,"(3,6]",25,NA,6,0,0
"82159",19858,2014-07-19,"POMBOO",2.8,"(0,3]",7,NA,2,0,1
"82161",19859,2014-07-19,"POMBOO",6.2,"(6,9]",11,"TRAVEL",1,0,0
"82162",19860,2014-07-19,"POMBOO",9.5,"(9,12]",7,NA,1,0,0
"82163",19861,2014-07-19,"POMBOO",8.3,"(6,9]",6,"TRAVEL",8,0,1
"82171",19862,2014-07-21,"POMBOO",3,"(0,3]",5,"REST",1,0,0
"82172",19863,2014-07-21,"POMBOO",2.5,"(0,3]",7,"SOCIAL",4,0,0
"82177",19865,2014-07-25,"POMBOO",1.2,"(0,3]",5,"TRAVEL",1,0,1
"82178",19866,2014-07-25,"POMBOO",1.2,"(0,3]",8,"TRAVEL",3,0,0
"82181",19867,2014-07-25,"POMBOO",1.2,"(0,3]",6,"TRAVEL",2,0,0
"82183",19868,2014-07-25,"POMBOO",10.8,"(9,12]",5,"FORAGE",1,0,0
"82184",19869,2014-07-25,"POMBOO",10.3,"(9,12]",9,"FORAGE",1,0,1
"82185",19870,2014-07-25,"POMBOO",8.9,"(6,9]",6,NA,2,0,0
"82187",19871,2014-07-25,"POMBOO",6.4,"(6,9]",12,"REST",5,0,0
"82192",19872,2014-07-25,"POMBOO",0.8,"(0,3]",6,"TRAVEL",1,0,0
"82193",19873,2014-07-25,"POMBOO",3,"(0,3]",9,"TRAVEL",2,0,0
"82195",19874,2014-07-25,"POMBOO",8,"(6,9]",17,NA,4,0,1
"82204",19875,2014-07-25,"POMBOO",6.4,"(6,9]",5,"FORAGE",1,0,0
"82205",19876,2014-07-25,"POMBOO",3.9,"(3,6]",5,"TRAVEL",1,0,0
"82206",19877,2014-07-26,"POMBOO",4.4,"(3,6]",5,"FORAGE",5,0,0
"82211",19878,2014-07-26,"POMBOO",1.3,"(0,3]",9,"OTHER",8,0,1
"82219",19879,2014-07-26,"POMBOO",2.1,"(0,3]",5,"TRAVEL",2,0,0
"82221",19880,2014-07-26,"POMBOO",4.2,"(3,6]",10,"OTHER",2,0,1
"82223",19881,2014-07-26,"POMBOO",1.9,"(0,3]",5,"FORAGE",1,0,1
"82224",19882,2014-07-26,"POMBOO",6.6,"(6,9]",11,NA,1,0,0
"82225",19883,2014-07-26,"POMBOO",1.6,"(0,3]",13,"TRAVEL",1,0,1
"82227",19884,2014-07-26,"POMBOO",1.6,"(0,3]",5,"FORAGE",1,0,0
"82228",19885,2014-07-26,"POMBOO",1.8,"(0,3]",4,NA,1,0,0
"82229",19886,2014-07-26,"POMBOO",1.5,"(0,3]",5,"TRAVEL",2,0,1
"82231",19887,2014-07-26,"POMBOO",2,"(0,3]",6,"TRAVEL",1,0,0
"82232",19888,2014-06-30,"POMBOO",7.7,"(6,9]",10,"OTHER",1,0,0
"82233",19889,2014-08-31,"MAZIWA",7.1,"(6,9]",21,NA,NA,0,0
"82252",19890,2014-08-31,"MAZIWA",3.2,"(3,6]",6,NA,7,0,0
"82259",19891,2014-08-31,"MAZIWA",3.7,"(3,6]",5,NA,1,0,0
"82260",19892,2014-08-31,"MAZIWA",4.1,"(3,6]",10,NA,7,0,0
"82268",19893,2014-08-31,"MAZIWA",4.1,"(3,6]",5,"REST",2,0,0
"82270",19894,2014-08-31,"MAZIWA",6.4,"(6,9]",21,"TRAVEL",6,0,0
"82283",19895,2014-08-31,"MAZIWA",6.9,"(6,9]",8,"FORAGE",NA,0,0
"82298",19896,2014-08-31,"MAZIWA",3.9,"(3,6]",23,NA,11,0,0
"82313",19897,2014-09-01,"MAZIWA",4.1,"(3,6]",5,NA,2,0,0
"82315",19898,2014-09-01,"MAZIWA",1.4,"(0,3]",5,"FORAGE",1,0,0
"82316",19899,2014-09-01,"MAZIWA",4.4,"(3,6]",13,"REST",2,0,0
"82324",19900,2014-09-01,"MAZIWA",5.1,"(3,6]",1,"FORAGE",1,0,0
"82325",19901,2014-09-01,"MAZIWA",10.6,"(9,12]",9,"TRAVEL",1,0,0
"82326",19902,2014-09-01,"MAZIWA",10.8,"(9,12]",18,"FORAGE",1,0,0
"82327",19903,2014-09-01,"MAZIWA",9.4,"(9,12]",12,NA,2,0,0
