"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"58514",14310,2004-09-25,"GENE MACHINE",9.3,"(9,12]",6,"TRAVEL",3,0,0
"58517",14311,2004-09-25,"GENE MACHINE",3.4,"(3,6]",8,"REST",4,0,0
"58521",14312,2004-09-25,"BONY HERRING",2.2,"(0,3]",5,"FORAGE",2,0,0
"58523",14313,2004-09-25,"BONY HERRING",9.1,"(9,12]",6,"REST",4,0,0
"58527",14314,2004-09-25,"GENE MACHINE",2.3,"(0,3]",12,"FORAGE",4,0,0
"58531",14315,2004-09-25,"BONY HERRING",5.5,"(3,6]",5,"REST",1,0,0
"58532",14316,2004-09-25,"BONY HERRING",7.4,"(6,9]",1,"REST",2,0,0
"58534",14317,2004-09-25,"BONY HERRING",7.1,"(6,9]",5,"REST",4,0,0
"58538",14318,2004-09-25,"GENE MACHINE",6.7,"(6,9]",25,"REST",6,0,0
"58544",14319,2004-09-25,"BONY HERRING",2,"(0,3]",5,"REST",5,0,0
"58549",14320,2004-09-25,"GENE MACHINE",9.6,"(9,12]",42,"FORAGE",4,0,0
"58553",14321,2004-09-25,"BONY HERRING",9.3,"(9,12]",6,"SOCIAL",6,0,0
"58559",14322,2004-09-25,"MAZIWA",5.2,"(3,6]",12,"REST",14,0,1
"58573",14323,2004-09-25,"BONY HERRING",5,"(3,6]",40,"TRAVEL",5,0,0
"58578",14324,2004-09-25,"MAZIWA",7.9,"(6,9]",4,"UNKNOWN",1,0,0
"58579",14325,2004-09-26,"GENE MACHINE",12.5,"(12,15]",14,"TRAVEL",5,0,0
"58584",14326,2004-09-26,"BONY HERRING",6.4,"(6,9]",9,"TRAVEL",6,0,0
"58590",14327,2004-09-26,"GENE MACHINE",3.8,"(3,6]",19,"FORAGE",4,0,0
"58594",14328,2004-09-29,"GENE MACHINE",4.6,"(3,6]",5,"TRAVEL",2,0,0
"58596",14329,2004-09-29,"BONY HERRING",2.9,"(0,3]",5,"FORAGE",1,0,0
"58597",14330,2004-09-29,"GENE MACHINE",6.3,"(6,9]",5,"TRAVEL",1,0,0
"58598",14331,2004-09-29,"BONY HERRING",2.3,"(0,3]",5,"FORAGE",1,0,0
"58599",14332,2004-09-29,"GENE MACHINE",3.7,"(3,6]",6,"TRAVEL",1,0,0
"58600",14333,2004-09-29,"BONY HERRING",7.2,"(6,9]",6,"REST",5,0,0
"58605",14334,2004-09-29,"BONY HERRING",2.4,"(0,3]",7,"UNKNOWN",5,0,0
"58610",14335,2004-09-29,"GENE MACHINE",7.2,"(6,9]",6,"FORAGE",1,0,0
"58611",14336,2004-10-01,"MAZIWA",7,"(6,9]",6,"FORAGE",2,0,0
"58613",14337,2004-10-01,"GENE MACHINE",10.1,"(9,12]",5,"FORAGE",1,0,0
"58614",14338,2004-10-01,"GENE MACHINE",10.8,"(9,12]",7,"UNKNOWN",4,0,0
"58618",14339,2004-10-02,"BONY HERRING",6.7,"(6,9]",5,"TRAVEL",3,0,0
"58622",14340,2004-10-02,"BONY HERRING",7.7,"(6,9]",10,NA,3,0,0
"58625",14341,2004-10-03,"BONY HERRING",2.3,"(0,3]",5,"FORAGE",3,0,0
"58628",14342,2004-10-03,"GENE MACHINE",6.2,"(6,9]",7,"REST",2,1,0
"58630",14343,2004-10-03,"GENE MACHINE",4.4,"(3,6]",18,"REST",2,1,0
"58632",14344,2004-10-03,"MAZIWA",4.9,"(3,6]",5,"UNKNOWN",1,0,1
"58633",14345,2004-10-03,"GENE MACHINE",6.9,"(6,9]",11,"TRAVEL",2,1,0
"58635",14346,2004-10-03,"MAZIWA",8.8,"(6,9]",8,"FORAGE",2,0,0
"58637",14347,2004-10-03,"BONY HERRING",6.7,"(6,9]",5,"TRAVEL",4,0,0
"58641",14348,2004-10-03,"BONY HERRING",10,"(9,12]",8,"FORAGE",3,0,0
"58644",14349,2004-10-03,"GENE MACHINE",5.5,"(3,6]",29,"REST",8,1,0
"58652",14350,2004-10-03,"BONY HERRING",7.7,"(6,9]",10,"FORAGE",3,0,0
"58655",14351,2004-10-03,"BONY HERRING",5.2,"(3,6]",5,"FORAGE",1,0,0
"58656",14352,2004-10-03,"MAZIWA",4,"(3,6]",7,"UNKNOWN",1,0,1
"58657",14353,2004-10-03,"GENE MACHINE",9.4,"(9,12]",11,"FORAGE",3,1,0
"58660",14354,2004-10-04,"MAZIWA",6.4,"(6,9]",19,"FORAGE",3,0,1
"58663",14355,2004-10-04,"BONY HERRING",4.3,"(3,6]",5,"SOCIAL",4,0,0
"58686",14358,2004-10-04,"GENE MACHINE",5.8,"(3,6]",5,"FORAGE",1,1,0
"58687",14359,2004-10-04,"BONY HERRING",7,"(6,9]",12,"FORAGE",8,0,0
"58695",14360,2004-10-04,"GENE MACHINE",9.7,"(9,12]",9,"FORAGE",2,1,0
"58710",14362,2004-10-04,"GENE MACHINE",9.8,"(9,12]",26,"FORAGE",5,1,0
"58715",14363,2004-10-04,"BONY HERRING",5.5,"(3,6]",14,"FORAGE",7,0,0
"58732",14365,2004-10-04,"GENE MACHINE",7.8,"(6,9]",15,"FORAGE",3,1,0
"58745",14367,2004-10-04,"GENE MACHINE",5.4,"(3,6]",5,"FORAGE",1,1,0
"58746",14368,2004-10-04,"GENE MACHINE",6,"(3,6]",44,"FORAGE",5,1,0
"58751",14369,2004-10-04,"MAZIWA",7,"(6,9]",6,"UNKNOWN",1,0,0
"58752",14370,2004-10-04,"GENE MACHINE",7.1,"(6,9]",18,"REST",6,1,0
"58760",14372,2004-10-04,"GENE MACHINE",2.9,"(0,3]",5,"REST",2,1,0
"58762",14373,2004-10-04,"BONY HERRING",8.9,"(6,9]",24,"REST",7,0,0
"58773",14375,2004-10-04,"GENE MACHINE",6.9,"(6,9]",76,"FORAGE",5,1,0
"58778",14376,2004-10-04,"BONY HERRING",7,"(6,9]",4,"TRAVEL",1,0,0
"58787",14380,2004-10-04,"MAZIWA",7.3,"(6,9]",8,"FORAGE",1,0,0
"58815",14383,2004-10-04,"BONY HERRING",6,"(3,6]",18,"FORAGE",1,0,0
"58816",14384,2004-10-05,"BONY HERRING",5.6,"(3,6]",5,"FORAGE",2,1,0
"58818",14385,2004-10-05,"MAZIWA",6.7,"(6,9]",5,"REST",1,0,0
"58819",14386,2004-10-05,"GENE MACHINE",4.2,"(3,6]",9,"UNKNOWN",2,1,1
"58821",14387,2004-10-05,"BONY HERRING",10.6,"(9,12]",16,"FORAGE",4,1,0
"58825",14388,2004-10-05,"MAZIWA",9.1,"(9,12]",10,"FORAGE",3,0,0
"58828",14389,2004-10-05,"BONY HERRING",7.5,"(6,9]",5,"FORAGE",1,1,0
"58829",14390,2004-10-05,"BONY HERRING",9,"(6,9]",5,"FORAGE",2,1,0
"58831",14391,2004-10-05,"BONY HERRING",8.6,"(6,9]",5,"FORAGE",1,1,0
"58832",14392,2004-10-05,"BONY HERRING",7.5,"(6,9]",8,"SOCIAL",5,1,0
"58837",14393,2004-10-05,"GENE MACHINE",7.4,"(6,9]",20,"REST",4,1,0
"58841",14394,2004-10-05,"BONY HERRING",7,"(6,9]",7,"UNKNOWN",15,1,0
"58883",14397,2004-10-05,"BONY HERRING",7,"(6,9]",8,"TRAVEL",6,1,0
"58893",14399,2004-10-05,"GENE MACHINE",8,"(6,9]",5,"FORAGE",1,1,0
"58910",14403,2004-10-05,"GENE MACHINE",6.3,"(6,9]",6,"TRAVEL",1,1,0
"58911",14404,2004-10-05,"BONY HERRING",4.1,"(3,6]",5,"FORAGE",6,1,0
"58917",14405,2004-10-05,"GENE MACHINE",5.8,"(3,6]",14,"FORAGE",1,1,0
"58918",14406,2004-10-05,"BONY HERRING",9.4,"(9,12]",4,"FORAGE",3,1,0
"58921",14407,2004-10-06,"MAZIWA",4.6,"(3,6]",7,"UNKNOWN",1,0,0
"58922",14408,2004-10-08,"GENE MACHINE",5.2,"(3,6]",4,"REST",3,1,0
"58925",14409,2004-10-08,"BONY HERRING",6,"(3,6]",5,NA,1,0,0
"58926",14410,2004-10-08,"GENE MACHINE",6,"(3,6]",15,"REST",4,1,0
"58930",14411,2004-10-08,"BONY HERRING",8.1,"(6,9]",5,"FORAGE",2,0,0
"58932",14412,2004-10-08,"BONY HERRING",7.4,"(6,9]",7,NA,7,0,0
"58939",14413,2004-10-08,"BONY HERRING",6.2,"(6,9]",8,"TRAVEL",2,0,0
"58941",14414,2004-10-08,"GENE MACHINE",4.4,"(3,6]",5,"FORAGE",5,1,0
"58946",14415,2004-10-08,"BONY HERRING",6,"(3,6]",5,NA,1,0,1
"58947",14416,2004-10-08,"MAZIWA",5.8,"(3,6]",5,"UNKNOWN",2,0,0
"58963",14420,2004-10-08,"MAZIWA",6.4,"(6,9]",15,"FORAGE",1,0,0
"58964",14421,2004-10-08,"MAZIWA",6.4,"(6,9]",14,"FORAGE",4,0,0
"58968",14422,2004-10-08,"MAZIWA",10.1,"(9,12]",12,"FORAGE",4,0,0
"58972",14423,2004-10-08,"GENE MACHINE",2.2,"(0,3]",5,"FORAGE",2,1,0
"58974",14424,2004-10-08,"BONY HERRING",9.6,"(9,12]",10,"TRAVEL",9,0,0
"58983",14425,2004-10-08,"MAZIWA",5.5,"(3,6]",15,"REST",2,0,0
"58990",14427,2004-10-08,"GENE MACHINE",9.6,"(9,12]",6,"UNKNOWN",2,1,0
"58992",14428,2004-10-08,"GENE MACHINE",7.7,"(6,9]",8,"SOCIAL",4,1,0
"58996",14429,2004-10-08,"MAZIWA",2.3,"(0,3]",19,"FORAGE",2,0,0
"58998",14430,2004-10-08,"GENE MACHINE",6.9,"(6,9]",23,"TRAVEL",3,1,0
"59001",14431,2004-10-08,"MAZIWA",0.6,"(0,3]",5,"UNKNOWN",2,0,0
"59005",14433,2004-10-08,"BONY HERRING",6.2,"(6,9]",16,"REST",9,0,0
"59014",14434,2004-10-08,"MAZIWA",3.4,"(3,6]",10,"FORAGE",2,0,0
"59016",14435,2004-10-08,"GENE MACHINE",7,"(6,9]",23,"FORAGE",10,1,0
"59026",14436,2004-10-10,"MAZIWA",10.4,"(9,12]",9,"FORAGE",2,0,0
"59028",14437,2004-10-10,"GENE MACHINE",12,"(9,12]",38,"FORAGE",21,1,0
"59064",14439,2004-10-10,"MAZIWA",12.5,"(12,15]",6,"UNKNOWN",1,0,0
"59066",14441,2004-10-10,"MAZIWA",11.3,"(9,12]",16,"TRAVEL",3,0,0
"59070",14442,2004-10-10,"MAZIWA",12.2,"(12,15]",7,"FORAGE",1,0,0
"59071",14443,2004-10-10,"BONY HERRING",4.3,"(3,6]",27,NA,3,0,0
"59074",14444,2004-10-10,"MAZIWA",11,"(9,12]",31,"UNKNOWN",2,0,0
"59076",14445,2004-10-10,"GENE MACHINE",9.2,"(9,12]",18,"FORAGE",15,1,0
"59092",14446,2004-10-10,"BONY HERRING",8.2,"(6,9]",5,NA,2,0,0
"59094",14447,2004-10-10,"MAZIWA",10.7,"(9,12]",9,"UNKNOWN",1,0,0
"59101",14449,2004-10-10,"GENE MACHINE",6.7,"(6,9]",15,"FORAGE",5,1,0
"59106",14450,2004-10-10,"GENE MACHINE",7.4,"(6,9]",5,"FORAGE",1,1,0
"59111",14452,2004-10-10,"MAZIWA",7,"(6,9]",18,"SOCIAL",4,0,0
"59116",14453,2004-10-10,"GENE MACHINE",8.4,"(6,9]",8,"FORAGE",1,1,0
"59117",14454,2004-10-10,"MAZIWA",7.6,"(6,9]",16,"UNKNOWN",6,0,0
"59131",14456,2004-10-10,"GENE MACHINE",10.5,"(9,12]",22,"FORAGE",5,1,0
"59136",14457,2004-10-10,"MAZIWA",5.8,"(3,6]",10,"UNKNOWN",1,0,0
"59137",14458,2004-10-10,"GENE MACHINE",10,"(9,12]",5,"FORAGE",2,1,0
"59139",14459,2004-10-10,"GENE MACHINE",9.2,"(9,12]",33,"TRAVEL",5,1,0
"59144",14460,2004-10-10,"BONY HERRING",6,"(3,6]",12,"FORAGE",9,0,0
"59153",14461,2004-10-11,"BONY HERRING",9,"(6,9]",7,"REST",8,0,0
"59174",14463,2004-10-11,"GENE MACHINE",7.7,"(6,9]",6,"SOCIAL",7,1,0
"59181",14464,2004-10-11,"MAZIWA",3.4,"(3,6]",5,"UNKNOWN",1,0,0
"59182",14465,2004-10-11,"GENE MACHINE",8.4,"(6,9]",54,"TRAVEL",9,1,0
"59191",14466,2004-10-11,"MAZIWA",3.7,"(3,6]",6,"UNKNOWN",2,0,0
"59226",14470,2004-10-11,"MAZIWA",6.4,"(6,9]",35,"FORAGE",7,0,0
"59233",14471,2004-10-11,"GENE MACHINE",6.2,"(6,9]",8,"REST",3,1,0
"59236",14472,2004-10-11,"BONY HERRING",11.4,"(9,12]",20,"OTHER",8,0,0
"59244",14473,2004-10-11,"GENE MACHINE",1.2,"(0,3]",9,"REST",6,1,0
"59250",14474,2004-10-12,"MAZIWA",4.3,"(3,6]",5,"REST",7,0,0
"59257",14475,2004-10-12,"MAZIWA",4,"(3,6]",9,"UNKNOWN",1,0,0
"59258",14476,2004-10-12,"BONY HERRING",1.3,"(0,3]",5,"FORAGE",2,1,0
"59260",14477,2004-10-12,"BONY HERRING",7.2,"(6,9]",12,"REST",15,1,0
"59274",14478,2004-10-12,"MAZIWA",3.4,"(3,6]",13,"SOCIAL",7,0,0
"59281",14479,2004-10-12,"GENE MACHINE",7.4,"(6,9]",14,"REST",5,1,0
"59286",14480,2004-10-12,"MAZIWA",8.2,"(6,9]",24,"UNKNOWN",10,0,0
"59296",14481,2004-10-12,"MAZIWA",7.3,"(6,9]",11,"REST",2,0,0
"59298",14482,2004-10-12,"MAZIWA",7.9,"(6,9]",26,"REST",6,0,0
"59315",14484,2004-10-12,"BONY HERRING",7,"(6,9]",12,"FORAGE",13,1,0
"59328",14485,2004-10-12,"MAZIWA",8.2,"(6,9]",36,"UNKNOWN",11,0,0
"59350",14488,2004-10-12,"GENE MACHINE",5,"(3,6]",13,"REST",4,1,0
"59354",14489,2004-10-17,"GENE MACHINE",5.2,"(3,6]",5,"FORAGE",1,1,0
"59355",14490,2004-10-17,"GENE MACHINE",3.9,"(3,6]",5,"FORAGE",3,1,0
"59358",14491,2004-10-17,"GENE MACHINE",6,"(3,6]",5,"REST",4,1,0
"59362",14492,2004-10-17,"GENE MACHINE",6.6,"(6,9]",21,"SOCIAL",10,1,0
"59391",14496,2004-10-17,"GENE MACHINE",3.9,"(3,6]",5,"REST",1,1,0
"59392",14497,2004-10-17,"GENE MACHINE",5.4,"(3,6]",5,"FORAGE",2,1,0
"59394",14498,2004-10-19,"GENE MACHINE",7.3,"(6,9]",4,"FORAGE",3,1,0
"59397",14499,2004-10-19,"BONY HERRING",6.1,"(6,9]",9,"FORAGE",5,0,0
"59402",14500,2004-10-19,"GENE MACHINE",7.1,"(6,9]",20,"TRAVEL",7,1,0
"59408",14501,2004-10-19,"BONY HERRING",2,"(0,3]",13,"FORAGE",7,0,0
"59418",14503,2004-10-19,"MAZIWA",4.9,"(3,6]",9,"FORAGE",1,0,0
"59424",14505,2004-10-19,"MAZIWA",5.2,"(3,6]",5,"FORAGE",1,0,0
"59425",14506,2004-10-19,"MAZIWA",4.9,"(3,6]",5,"UNKNOWN",2,0,0
"59435",14508,2004-10-19,"MAZIWA",6.4,"(6,9]",5,"FORAGE",2,0,0
"59437",14509,2004-10-19,"BONY HERRING",8.7,"(6,9]",6,"TRAVEL",5,0,0
"59462",14511,2004-10-19,"MAZIWA",6.4,"(6,9]",5,"UNKNOWN",2,0,0
"59467",14513,2004-10-19,"MAZIWA",3.4,"(3,6]",12,"UNKNOWN",4,0,0
"59471",14514,2004-10-19,"MAZIWA",7.3,"(6,9]",15,"REST",3,0,0
"59474",14515,2004-10-19,"BONY HERRING",5.2,"(3,6]",6,NA,5,0,0
"59479",14516,2004-10-19,"MAZIWA",6.7,"(6,9]",16,"REST",4,0,0
"59483",14517,2004-10-19,"GENE MACHINE",5.5,"(3,6]",12,"REST",7,1,0
"59490",14518,2004-10-19,"MAZIWA",8.8,"(6,9]",13,"UNKNOWN",5,0,0
"59495",14519,2004-10-20,"BONY HERRING",6.6,"(6,9]",13,NA,5,0,0
"59500",14520,2004-10-20,"GENE MACHINE",4.6,"(3,6]",36,"FORAGE",7,1,0
"59507",14521,2004-10-20,"BONY HERRING",6.3,"(6,9]",8,"REST",6,0,0
"59513",14522,2004-10-20,"GENE MACHINE",5.1,"(3,6]",8,"FORAGE",3,1,0
"59516",14523,2004-10-20,"GENE MACHINE",4.1,"(3,6]",6,"FORAGE",1,1,0
"59521",14526,2004-10-20,"GENE MACHINE",3.4,"(3,6]",4,"REST",2,1,0
"59523",14527,2004-10-20,"BONY HERRING",7.6,"(6,9]",8,NA,7,0,0
"59530",14528,2004-10-20,"GENE MACHINE",5.9,"(3,6]",5,"REST",10,1,0
"59540",14529,2004-10-20,"BONY HERRING",5,"(3,6]",9,"FORAGE",3,0,0
"59543",14530,2004-10-20,"BONY HERRING",2.8,"(0,3]",5,NA,9,0,0
"59552",14531,2004-10-23,"MAZIWA",6,"(3,6]",5,"FORAGE",2,0,0
"59554",14532,2004-10-23,"BONY HERRING",8.8,"(6,9]",7,NA,7,1,0
"59561",14533,2004-10-23,"GENE MACHINE",6.6,"(6,9]",7,"REST",4,1,0
"59565",14534,2004-10-23,"GENE MACHINE",7.1,"(6,9]",6,"FORAGE",2,1,0
"59567",14535,2004-10-23,"BONY HERRING",11.8,"(9,12]",6,NA,5,1,0
"59572",14536,2004-10-23,"BONY HERRING",12.2,"(12,15]",6,NA,5,1,0
"59577",14537,2004-10-23,"GENE MACHINE",5.3,"(3,6]",5,"FORAGE",2,1,1
"59579",14538,2004-10-23,"BONY HERRING",12.6,"(12,15]",6,NA,4,1,0
"59583",14539,2004-10-23,"GENE MACHINE",12.3,"(12,15]",33,"FORAGE",4,1,0
"59588",14540,2004-10-23,"GENE MACHINE",10,"(9,12]",7,"FORAGE",2,1,0
"59590",14541,2004-10-23,"GENE MACHINE",12.4,"(12,15]",42,"FORAGE",2,1,0
"59592",14542,2004-10-23,"BONY HERRING",10.6,"(9,12]",8,"UNKNOWN",4,1,0
"59596",14543,2004-10-23,"BONY HERRING",9.4,"(9,12]",8,NA,10,1,0
"59606",14544,2004-10-24,"BONY HERRING",6.2,"(6,9]",6,"REST",7,0,0
"59619",14546,2004-10-24,"BONY HERRING",8.4,"(6,9]",12,"FORAGE",5,0,0
"59624",14547,2004-10-24,"MAZIWA",6.7,"(6,9]",5,"FORAGE",2,0,0
"59626",14548,2004-10-24,"GENE MACHINE",7,"(6,9]",8,"SOCIAL",6,1,0
"59632",14549,2004-10-24,"BONY HERRING",2.5,"(0,3]",5,"FORAGE",4,0,0
"59636",14550,2004-10-24,"BONY HERRING",6.4,"(6,9]",9,"REST",5,0,0
"59641",14551,2004-10-24,"GENE MACHINE",4.7,"(3,6]",11,"FORAGE",4,1,0
"59645",14552,2004-10-24,"MAZIWA",7,"(6,9]",20,"UNKNOWN",6,0,0
"59651",14553,2004-10-24,"GENE MACHINE",8,"(6,9]",28,"REST",6,1,0
"59657",14554,2004-10-24,"MAZIWA",6.7,"(6,9]",22,"UNKNOWN",9,0,0
"59667",14555,2004-10-24,"MAZIWA",2.4,"(0,3]",5,"UNKNOWN",1,0,0
"59668",14556,2004-10-24,"GENE MACHINE",6.2,"(6,9]",5,"REST",4,1,0
"59672",14557,2004-10-24,"MAZIWA",4.3,"(3,6]",22,"UNKNOWN",6,0,0
"59678",14558,2004-10-24,"BONY HERRING",4,"(3,6]",14,"TRAVEL",7,0,0
"59697",14561,2004-10-26,"GENE MACHINE",7.2,"(6,9]",7,"FORAGE",2,1,0
"59699",14562,2004-10-26,"GENE MACHINE",6.2,"(6,9]",18,"SOCIAL",15,1,0
"59715",14563,2004-10-26,"MAZIWA",2.7,"(0,3]",7,"UNKNOWN",1,0,0
"59716",14564,2004-10-26,"BONY HERRING",2.9,"(0,3]",9,"REST",6,0,0
"59722",14565,2004-10-26,"GENE MACHINE",8.8,"(6,9]",25,"REST",10,1,0
"59732",14566,2004-10-26,"BONY HERRING",2.6,"(0,3]",5,"TRAVEL",5,0,0
"59737",14567,2004-10-26,"MAZIWA",9.5,"(9,12]",27,"UNKNOWN",7,0,0
"59749",14569,2004-10-26,"BONY HERRING",7.1,"(6,9]",11,"FORAGE",8,0,0
"59759",14571,2004-10-26,"GENE MACHINE",9.5,"(9,12]",11,"TRAVEL",4,1,0
"59771",14573,2004-10-27,"BONY HERRING",5,"(3,6]",5,"SOCIAL",7,1,0
"59778",14574,2004-10-27,"BONY HERRING",6.2,"(6,9]",743,"SOCIAL",9,1,0
"59787",14575,2004-10-27,"GENE MACHINE",5.8,"(3,6]",26,"REST",8,0,0
"59795",14576,2004-10-27,"BONY HERRING",7.4,"(6,9]",8,"FORAGE",9,1,0
"59804",14577,2004-10-27,"GENE MACHINE",6,"(3,6]",5,"FORAGE",1,0,0
"59805",14578,2004-10-27,"GENE MACHINE",6.2,"(6,9]",4,"FORAGE",4,0,0
"59809",14579,2004-10-27,"MAZIWA",6.7,"(6,9]",6,"FORAGE",2,0,0
"59811",14580,2004-10-27,"MAZIWA",7,"(6,9]",5,"UNKNOWN",1,0,0
"59812",14581,2004-10-27,"GENE MACHINE",11.5,"(9,12]",4,"REST",4,0,0
"59830",14584,2004-10-27,"MAZIWA",9.5,"(9,12]",9,"UNKNOWN",1,0,1
"59831",14585,2004-10-27,"MAZIWA",9.1,"(9,12]",25,"FORAGE",9,0,0
"59840",14586,2004-10-27,"BONY HERRING",5.6,"(3,6]",30,"TRAVEL",12,1,0
"59852",14587,2004-10-27,"MAZIWA",7.9,"(6,9]",21,"FORAGE",3,0,1
"59855",14588,2004-10-27,"BONY HERRING",1.1,"(0,3]",8,"FORAGE",1,1,0
"59856",14589,2004-10-28,"BONY HERRING",6.4,"(6,9]",6,"REST",5,1,0
"59861",14590,2004-10-28,"GENE MACHINE",8.9,"(6,9]",32,"REST",11,1,0
"59872",14591,2004-10-28,"MAZIWA",1.9,"(0,3]",19,"UNKNOWN",15,0,0
"59887",14592,2004-10-28,"MAZIWA",6,"(3,6]",27,"UNKNOWN",9,0,0
"59902",14595,2004-10-28,"MAZIWA",4.6,"(3,6]",7,"UNKNOWN",5,0,0
"59907",14596,2004-10-28,"MAZIWA",7.9,"(6,9]",11,"UNKNOWN",6,0,1
"59917",14598,2004-10-28,"MAZIWA",7.3,"(6,9]",12,"UNKNOWN",1,0,0
"59918",14599,2004-10-28,"MAZIWA",7.6,"(6,9]",9,"FORAGE",2,0,1
"59937",14602,2004-10-28,"MAZIWA",1.3,"(0,3]",16,"UNKNOWN",6,0,0
"59943",14603,2004-10-29,"GENE MACHINE",5.8,"(3,6]",5,"FORAGE",1,1,0
"59944",14604,2004-10-29,"GENE MACHINE",6.1,"(6,9]",8,"REST",3,1,0
"59947",14605,2004-10-29,"BONY HERRING",7,"(6,9]",5,"FORAGE",1,1,0
"59948",14606,2004-10-29,"MAZIWA",4,"(3,6]",14,"UNKNOWN",9,0,0
"59957",14607,2004-10-29,"BONY HERRING",3.9,"(3,6]",6,"REST",6,1,1
"59964",14608,2004-10-29,"BONY HERRING",4.3,"(3,6]",28,"SOCIAL",9,1,0
"59984",14611,2004-11-05,"BONY HERRING",7.2,"(6,9]",5,"TRAVEL",7,0,0
"59991",14612,2004-11-05,"GENE MACHINE",8.9,"(6,9]",5,"FORAGE",1,1,0
"59992",14613,2004-11-05,"GENE MACHINE",6.6,"(6,9]",4,"REST",1,1,0
"59993",14614,2004-11-05,"MAZIWA",4.3,"(3,6]",8,"REST",2,0,0
"59995",14615,2004-11-05,"MAZIWA",4,"(3,6]",19,"REST",10,0,0
"60013",14617,2004-11-05,"MAZIWA",6.4,"(6,9]",9,"UNKNOWN",3,0,1
"60016",14618,2004-11-05,"BONY HERRING",2.5,"(0,3]",6,"REST",4,0,0
"60020",14619,2004-11-05,"MAZIWA",9.6,"(9,12]",15,"FORAGE",1,0,0
"60031",14623,2004-11-05,"BONY HERRING",5,"(3,6]",5,"FORAGE",2,0,0
"60033",14624,2004-11-05,"GENE MACHINE",6.1,"(6,9]",9,"SOCIAL",7,1,0
"60040",14625,2004-11-05,"BONY HERRING",8,"(6,9]",6,"REST",5,0,0
"60046",14627,2004-11-05,"GENE MACHINE",4.6,"(3,6]",23,"SOCIAL",4,1,0
"60051",14629,2004-11-05,"BONY HERRING",4,"(3,6]",9,"SOCIAL",11,0,0
"60062",14630,2004-11-05,"MAZIWA",9.1,"(9,12]",1,"FORAGE",1,0,0
"60070",14632,2004-11-06,"BONY HERRING",9.2,"(9,12]",11,"SOCIAL",5,0,0
"60075",14633,2004-11-06,"GENE MACHINE",5,"(3,6]",6,"REST",4,0,0
"60079",14634,2004-11-06,"BONY HERRING",9.6,"(9,12]",5.98333333333333,"REST",4,0,0
"60083",14635,2004-11-06,"GENE MACHINE",7.6,"(6,9]",8,"REST",5,0,0
"60088",14636,2004-11-07,"MAZIWA",8.8,"(6,9]",6,"FORAGE",2,0,0
"60090",14637,2004-11-07,"MAZIWA",8.5,"(6,9]",18,"SOCIAL",6,0,0
"60096",14638,2004-11-07,"MAZIWA",10.1,"(9,12]",46,"UNKNOWN",4,0,0
"60100",14639,2004-11-07,"GENE MACHINE",3.5,"(3,6]",5,NA,1,0,0
"60101",14640,2004-11-07,"BONY HERRING",7.1,"(6,9]",5,"FORAGE",2,1,0
"60108",14643,2004-11-07,"MAZIWA",9.5,"(9,12]",8,"UNKNOWN",1,0,0
"60109",14644,2004-11-07,"BONY HERRING",9.4,"(9,12]",14,"FORAGE",4,1,0
"60113",14645,2004-11-07,"MAZIWA",4,"(3,6]",11,"FORAGE",1,0,0
"60114",14646,2004-11-07,"BONY HERRING",10,"(9,12]",14,"REST",9,1,0
"60123",14647,2004-11-07,"GENE MACHINE",9.8,"(9,12]",18,"UNKNOWN",3,0,0
"60126",14648,2004-11-07,"MAZIWA",9.6,"(9,12]",5,"UNKNOWN",1,0,0
"60127",14649,2004-11-09,"GENE MACHINE",7.4,"(6,9]",5,NA,1,1,0
"60128",14650,2004-11-09,"GENE MACHINE",6.7,"(6,9]",39,"REST",8,1,0
"60136",14651,2004-11-09,"BONY HERRING",2,"(0,3]",5,"FORAGE",2,0,0
"60143",14653,2004-11-09,"BONY HERRING",8.2,"(6,9]",15,"REST",3,0,0
"60146",14654,2004-11-09,"BONY HERRING",8.3,"(6,9]",10,"FORAGE",4,0,0
"60150",14655,2004-11-09,"GENE MACHINE",5.3,"(3,6]",14,"REST",6,1,1
"60156",14656,2004-11-09,"GENE MACHINE",4.8,"(3,6]",5,NA,2,1,0
"60158",14657,2004-11-09,"BONY HERRING",5.4,"(3,6]",4,"FORAGE",1,0,0
"60169",14659,2004-11-09,"BONY HERRING",6.8,"(6,9]",6,"FORAGE",2,0,0
"60174",14661,2004-11-09,"BONY HERRING",5.6,"(3,6]",14,"FORAGE",3,0,1
"60177",14662,2004-11-09,"GENE MACHINE",9.5,"(9,12]",8,NA,13,1,0
"60190",14663,2004-11-14,"GENE MACHINE",5.1,"(3,6]",5,NA,8,0,0
"60198",14664,2004-11-14,"GENE MACHINE",7.1,"(6,9]",12,NA,8,0,0
"60206",14665,2004-11-14,"BONY HERRING",NA,NA,5,"REST",3,0,0
"60209",14666,2004-11-14,"BONY HERRING",NA,NA,7,"REST",14,0,0
"60223",14667,2004-11-14,"BONY HERRING",NA,NA,11,"TRAVEL",8,0,0
"60244",14669,2004-11-14,"MAZIWA",7,"(6,9]",5,"FORAGE",1,0,0
"60245",14670,2004-11-14,"MAZIWA",7.3,"(6,9]",6,"UNKNOWN",1,0,0
"60246",14671,2004-11-15,"GENE MACHINE",7.4,"(6,9]",5,NA,2,0,0
